ProductID	ProductName	ProductDescription	ProductCategoryName	ProductSubcategoryName	Manufacturer
1276	Contoso Digital Cameras Lightweight Tripod E316 Pink	Panning angle: 360 degrees, maximum Load: 3kg tilt angle: 60-90 degrees  	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1277	Contoso Digital Cameras Lightweight Tripod E316 Silver	Panning Angle: 360 degrees, maximum Load: 3kg tilt angle: 60-90 degrees  	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1278	Contoso General Soft Carrying Case E318 Blue	General purpose soft carrying case for slim cyber shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1279	Contoso General Soft Carrying Case E318 Black	General purpose soft carrying case for slim cyber shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1280	Contoso General Soft Carrying Case E318 Silver	General purpose soft carrying case for slim cyber shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1281	Contoso General Soft Carrying Case E318 White	General purpose soft carrying case for slim cyber shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1282	Contoso Mini Battery Charger Kit E320 Red	Universal 110-240V AC power source, a car adapter	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1283	Contoso Mini Battery Charger Kit E320 White	Universal 110-240V AC power source, a car adapter	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1284	Contoso Mini Battery Charger Kit E320 Black	Universal 110-240V AC power source, a car adapter	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1285	Contoso Mini Battery Charger Kit E320 Silver	Universal 110-240V AC power source, a car adapter	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1286	Contoso Genuine Leather Grip Belt E322 Black	Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1287	Contoso Genuine Leather Grip Belt E322 White	Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1288	Contoso Genuine Leather Grip Belt E322 Silver	Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1289	Contoso Genuine Leather Grip Belt E322 Grey	Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1290	Contoso Macro Zoom Lens X300 Silver	70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1291	Contoso Macro Zoom Lens X300 White	70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1292	Contoso Macro Zoom Lens X300 Black	70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1293	Contoso Telephoto Conversion Lens X400 Silver	Telephoto conversion Lens for compatible cyber shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1294	Contoso Telephoto Conversion Lens X400 White	Telephoto conversion Lens for compatible cyber shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1299	Contoso USB Cable M250 Blue	Cable for transferring still images from the camera via USB port	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1300	Contoso Telephoto Conversion Lens M350 Black	Magnification X2.6, Diameter 45mm	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1301	Contoso Telephoto Conversion Lens M350 White	Magnification X2.6, Diameter 45mm	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1302	Contoso Telephoto Conversion Lens M350 Silver	Magnification X2.6, Diameter 45mm	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1303	Contoso Telephoto Conversion Lens M350 Blue	Magnification X2.6, Diameter 45mm	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1304	Contoso Lens Adapter M450 White	Lens adapter for cyber shot M-series digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1305	Contoso Lens Adapter M450 Silver	Lens adapter for cyber shot M-series digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1306	Contoso Lens Adapter M450 Black	Lens adapter for cyber shot M-series digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1307	Contoso Lens Adapter M450 Grey	Lens adapter for cyber shot M-series digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1308	Contoso Digital Camera/Camcorder USB Cable E324 Purple	Spare/replacement cable for USB enabled cyber-shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1309	Contoso Digital Camera/Camcorder USB Cable E324 Black	Spare/replacement cable for USB enabled cyber - shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1310	Contoso Digital Camera/Camcorder USB Cable E324 Silver	Spare/replacement cable for USB enabled cyber - shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1311	Contoso Digital Camera/Camcorder USB Cable E324 White	Spare/replacement cable for USB enabled cyber - shot digital cameras	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1312	Contoso Conversion Lens M550 Blue	1.7x Magnification, autofocus feature, high grade construction	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1313	Contoso Conversion Lens M550 Black	1.7x Magnification, autofocus feature, high grade construction	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1314	Contoso Conversion Lens M550 Silver	1.7x Magnification, autofocus feature, high grade construction	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1315	Contoso Conversion Lens M550 Pink	1.7x Magnification, autofocus feature, high grade construction	Cameras and camcorders 	Cameras & Camcorders Accessories	Contoso, Ltd
1316	Contoso Single-line phones E10 Black	1-line operation, LCD display - monochrome   	Cell phones	Home & Office Phones	Contoso, Ltd
1317	Contoso Dual Handset Cordless Phone System  E20 Black	Dual handset cordless phone system with answering system	Cell phones	Home & Office Phones	Contoso, Ltd
1318	Contoso 3 Handset Cordless Phone System  E30 Black	16-minute all-digital answering system, wireless network friendly  	Cell phones	Home & Office Phones	Contoso, Ltd
1319	Contoso Multi-line phones M30 Black	3 handsets, 1 base, and 2 chargers  	Cell phones	Home & Office Phones	Contoso, Ltd
1320	Contoso KSU-less key system M38 Black	Enjoy unlimited US calling, exceptional voice quality	Cell phones	Home & Office Phones	Contoso, Ltd
1321	Contoso Hybrid system M60 Black	Dual keypad, talking caller ID, handset speaker phone, expandable up to 6 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1322	Contoso Private Branch Exchange M88 Black	Caller ID feature, lighted key pad ,handset speakerphone	Cell phones	Home & Office Phones	Contoso, Ltd
1323	Contoso 4 Handset Cordless Phone System M86 Black	Lighted keypad, handset speaker phone, expandable up to 6 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1324	Contoso Private Automatic Branch Exchange M65 Black	Digital answering machine with 16 minutes recording time  	Cell phones	Home & Office Phones	Contoso, Ltd
1325	Contoso Electronic Private Automatic Branch Exchange M90 Black	Phonebook directory with memory for 20 entries	Cell phones	Home & Office Phones	Contoso, Ltd
1326	Contoso Centrex Phone System L10 Black	5.8 GHz frequency that won't interfere with wireless networks, caller ID/Call waiting compatible with memory for last 45 callers	Cell phones	Home & Office Phones	Contoso, Ltd
1327	Contoso In front of Centrex L15 Black	Lighted Keypad, caller ID, 3-way conferencing, expandable up to 6 handsets	Cell phones	Home & Office Phones	Contoso, Ltd
1328	Contoso behind Centrex X15 Black	LCD screen for viewing contacts, compatible with PCs, plug into USB port for use  	Cell phones	Home & Office Phones	Contoso, Ltd
1329	Contoso Phone with 13-Number Memory (210) M301 Black	Phone with 13-number memory (210)	Cell phones	Home & Office Phones	Contoso, Ltd
1330	Contoso Expandable Cordless Phone System M008 Black	Special Backlit keypad, receiver volume control, handset volume control	Cell phones	Home & Office Phones	Contoso, Ltd
1331	Contoso Phone System Accessory Handset with Charger M308 Black	Built-in 60-minute digital answering machine  	Cell phones	Home & Office Phones	Contoso, Ltd
1332	Contoso 2-Line Corded Cordless Telephone M202 Black	Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset  	Cell phones	Home & Office Phones	Contoso, Ltd
1333	Contoso 4-Line Corded Cordless Telephone M203 Black	4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels  	Cell phones	Home & Office Phones	Contoso, Ltd
1334	Contoso Expandable 3-Handset Cordless Phone System M204 Black	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1335	Contoso Expandable 2-Handset Cordless Phone System M205 Black	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1336	Contoso Expandable 4-Handset Cordless Phone System M206 Black	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1337	Contoso Expandable1-Handset Cordless Phone System M207 Black	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1339	Contoso 2-Line Speakerphone M109 Black	2-Line speakerphone, conference call between an outside line and up to 2 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1340	Contoso Phone with Memory Dialing-single line E88 Black	Memory for 100 contact entries	Cell phones	Home & Office Phones	Contoso, Ltd
1342	Contoso Integrated Business Phone With card L10 Black	Receiver volume control, 32-digit redials, 12 memory-dialing presets, up to 21 digits	Cell phones	Home & Office Phones	Contoso, Ltd
1338	Contoso Digital Cordless Expansion Handset Phone M900 Black	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1341	Contoso Phone with Memory Dialing-2 lines E90 Black	Memory for 100 contact entries, three-party conferencing, and each line can be set to its own distinct ringtone  	Cell phones	Home & Office Phones	Contoso, Ltd
1343	Contoso Integrated Business Phone L08 Black	Business Speakerphone built into base, headset jack for hands-free operation with optional headset	Cell phones	Home & Office Phones	Contoso, Ltd
1344	Contoso Phone for MSN E200 Black	Phone for MSN	Cell phones	Home & Office Phones	Contoso, Ltd
1345	Contoso 4-Line Expandable Cordless Phone System M900 Black	Operate via wireless Internet connection, making calls to reviewing call history; support all standard wireless network encryption protocols	Cell phones	Home & Office Phones	Contoso, Ltd
1346	Contoso Lifestyles Series - Big Button Cordless phone M800 Black	Big button cordless phone   	Cell phones	Home & Office Phones	Contoso, Ltd
1347	Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black	Up to 15 hours battery life/talk time; up to 8 days standby  	Cell phones	Home & Office Phones	Contoso, Ltd
1348	Contoso Waterproof Accessory Handset and Charging Cradle M609 Black	Waterproof Accessory Handset and Charging Cradle	Cell phones	Home & Office Phones	Contoso, Ltd
1349	Contoso Single-line phones E10 White	1-line operation, LCD display - monochrome	Cell phones	Home & Office Phones	Contoso, Ltd
1350	Contoso Dual Handset Cordless Phone System E20 White	Dual Handset cordless phone system with answering system	Cell phones	Home & Office Phones	Contoso, Ltd
1351	Contoso 3 Handset Cordless Phone System E30 White	16-minute all-digital answering system, wireless network friendly  	Cell phones	Home & Office Phones	Contoso, Ltd
1352	Contoso Multi-line phones M30 White	3 handsets, 1 base, and 2 chargers  	Cell phones	Home & Office Phones	Contoso, Ltd
1353	Contoso KSU-less key system M38 White	Enjoy unlimited US calling, exceptional voice quality	Cell phones	Home & Office Phones	Contoso, Ltd
1354	Contoso Hybrid system M60 White	Dual Keypad, talking caller ID, handset speaker phone, expandable up to 6 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1355	Contoso Private Branch Exchange M88 White	Caller ID feature, Lighted keypad, handset speakerphone	Cell phones	Home & Office Phones	Contoso, Ltd
1356	Contoso 4 Handset Cordless Phone System M86 White	Lighted keypad, handset speaker phone, expandable up to 6 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1357	Contoso Private Automatic Branch Exchange M65 White	Digital answering machine with 16 minutes recording time  	Cell phones	Home & Office Phones	Contoso, Ltd
1358	Contoso Electronic Private Automatic Branch Exchange M90 White	Phonebook directory with memory for 20 entries silver	Cell phones	Home & Office Phones	Contoso, Ltd
1359	Contoso Centrex Phone System L10 White	5.8 GHz frequency that won't interfere with wireless networks, caller ID/Call waiting compatible with memory for last 45 callers	Cell phones	Home & Office Phones	Contoso, Ltd
1360	Contoso In front of Centrex L15 White	Lighted keypad, caller ID, 3-way conferencing, expandable up to 6 handsets	Cell phones	Home & Office Phones	Contoso, Ltd
1361	Contoso Behind Centrex X15 White	LCD screen for viewing contacts, compatible with PCs, plug into USB port for use  	Cell phones	Home & Office Phones	Contoso, Ltd
1362	Contoso Phone with 13-Number Memory (210) M301 White	Phone with 13-number memory (210)	Cell phones	Home & Office Phones	Contoso, Ltd
1363	Contoso Expandable Cordless Phone System M008 White	Special backlit keypad, receiver volume control, handset volume control	Cell phones	Home & Office Phones	Contoso, Ltd
1364	Contoso Phone System Accessory Handset with Charger M308 White	Built-in 60-minute digital answering machine  	Cell phones	Home & Office Phones	Contoso, Ltd
1365	Contoso 2-Line Corded Cordless Telephone M202 White	Digital duplex speakerphones built into back of handset, Built-in clock with alarm on handset  	Cell phones	Home & Office Phones	Contoso, Ltd
1366	Contoso 4-Line Corded Cordless Telephone M203 White	4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels  	Cell phones	Home & Office Phones	Contoso, Ltd
1367	Contoso Expandable 3-Handset Cordless Phone System M204 White	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1368	Contoso Expandable 2-Handset Cordless Phone System M205 White	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1369	Contoso Expandable 4-Handset Cordless Phone System M206 White	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1370	Contoso Expandable1-Handset Cordless Phone System M207 White	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1371	Contoso Digital Cordless Expansion Handset Phone M900 White	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1372	Contoso 2-Line Speakerphone M109 White	Line speakerphone, conference call between an outside line and up to 2 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1373	Contoso Phone with Memory Dialing-single line E88 White	Memory for 100 contact entries	Cell phones	Home & Office Phones	Contoso, Ltd
1374	Contoso Phone with Memory Dialing-2 lines E90 White	Memory for 100 contact entries, three-party conferencing, each line can be set to its own distinct ringtone  	Cell phones	Home & Office Phones	Contoso, Ltd
1375	Contoso Integrated Business Phone With card L10 White	Receiver volume control, 32-digit redials, 12 memory-dialing presets, up to 21 digits	Cell phones	Home & Office Phones	Contoso, Ltd
1376	Contoso Integrated Business Phone L08 White	Business Speakerphone built into base, headset jack for hands-free operation with optional headset	Cell phones	Home & Office Phones	Contoso, Ltd
1377	Contoso Phone for MSN E200 White	Phone for MSN	Cell phones	Home & Office Phones	Contoso, Ltd
1379	Contoso Lifestyles Series - Big Button Cordless phone M800 White	Big button cordless phone   	Cell phones	Home & Office Phones	Contoso, Ltd
1380	Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White	Up to 15 hours battery life/talk time; up to 8 days standby  	Cell phones	Home & Office Phones	Contoso, Ltd
1381	Contoso Waterproof Accessory Handset and Charging Cradle M609 White	Waterproof accessory handset and charging cradle	Cell phones	Home & Office Phones	Contoso, Ltd
1378	Contoso 4-Line Expandable Cordless Phone System M900 White	Operate via wireless Internet connection, making calls to reviewing call history; support all standard wireless network encryption protocols	Cell phones	Home & Office Phones	Contoso, Ltd
1382	Contoso Single-line phones E10 Grey	1-line operation, LCD display - monochrome	Cell phones	Home & Office Phones	Contoso, Ltd
1383	Contoso Dual Handset Cordless Phone System E20 Grey	Dual handset cordless phone system with answering system	Cell phones	Home & Office Phones	Contoso, Ltd
1384	Contoso 3 Handset Cordless Phone System E30 Grey	16-minute all-digital answering system, wireless network friendly  	Cell phones	Home & Office Phones	Contoso, Ltd
1385	Contoso Multi-line phones M30 Grey	3 handsets, 1 base, and 2 chargers  	Cell phones	Home & Office Phones	Contoso, Ltd
1386	Contoso KSU-less key system M38 Grey	Enjoy unlimited US calling, exceptional voice quality	Cell phones	Home & Office Phones	Contoso, Ltd
1387	Contoso Hybrid system M60 Grey	Dual Keypad, talking caller ID, handset speakerphone, expandable up to 6 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1388	Contoso Private Branch Exchange M88 Grey	Caller ID feature, lighted keypad, handset speakerphone	Cell phones	Home & Office Phones	Contoso, Ltd
1389	Contoso 4 Handset Cordless Phone System M86 Grey	Lighted keypad, handset speaker phone, expandable up to 6 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1390	Contoso Private Automatic Branch Exchange M65 Grey	Digital answering machine with 16 minutes recording time  	Cell phones	Home & Office Phones	Contoso, Ltd
1391	Contoso Electronic Private Automatic Branch Exchange M90 Grey	Phonebook directory with memory for 20 entries silver	Cell phones	Home & Office Phones	Contoso, Ltd
1392	Contoso Centrex Phone System L10 Grey	5.8 GHz frequency that won't interfere with wireless networks, caller ID/call waiting compatible with memory for last 45 callers	Cell phones	Home & Office Phones	Contoso, Ltd
1393	Contoso In front of Centrex L15 Grey	Lighted keypad, caller ID,3-way conferencing ,expandable up to 6 handsets	Cell phones	Home & Office Phones	Contoso, Ltd
1394	Contoso behind Centrex X15 Grey	LCD screen for viewing contacts, compatible with PCs, plug into USB port for use  	Cell phones	Home & Office Phones	Contoso, Ltd
1395	Contoso Phone with 13-Number Memory (210) M301 Grey	Phone with 13-number memory (210)	Cell phones	Home & Office Phones	Contoso, Ltd
1396	Contoso Expandable Cordless Phone System M008 Grey	Special backlit keypad, receiver volume control, handset volume control	Cell phones	Home & Office Phones	Contoso, Ltd
1397	Contoso Phone System Accessory Handset with Charger M308 Grey	Built-in 60-minute digital answering machine  	Cell phones	Home & Office Phones	Contoso, Ltd
1398	Contoso 2-Line Corded Cordless Telephone M202 Grey	Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset  	Cell phones	Home & Office Phones	Contoso, Ltd
1399	Contoso 4-Line Corded Cordless Telephone M203 Grey	4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels  	Cell phones	Home & Office Phones	Contoso, Ltd
1420	The Phone Company Finger Touch Screen Phones M30 Black	5.0 megapixel camera w/auto focus, zoom and video capture	Cell phones	Touch Screen Phones 	The Phone Company
1423	The Phone Company Touch Screen Phones - CRT M11 Black	Support Bluetooth V2.0 and A2DP Bluetooth stereo and MP3/MP4 music player	Cell phones	Touch Screen Phones 	The Phone Company
1424	The Phone Company Touch Screen Phones - LCD M12 Black	5 MP camera, MP3/Video Player, and Micro SD slot-international version with no warranty	Cell phones	Touch Screen Phones 	The Phone Company
1426	The Phone Company Touch Screen Phone 1600 TFT-1.4" L250 Grey	Dual SIM-international version with warranty	Cell phones	Touch Screen Phones 	The Phone Company
1400	Contoso Expandable 3-Handset Cordless Phone System M204 Grey	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1401	Contoso Expandable 2-Handset Cordless Phone System M205 Grey	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1402	Contoso Expandable 4-Handset Cordless Phone System M206 Grey	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1403	Contoso Expandable1-Handset Cordless Phone System M207 Grey	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1404	Contoso Digital Cordless Expansion Handset Phone M900 Grey	Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design  	Cell phones	Home & Office Phones	Contoso, Ltd
1405	Contoso 2-Line Speakerphone M109 Grey	Line speakerphone, conference call between an outside line and up to 2 handsets  	Cell phones	Home & Office Phones	Contoso, Ltd
1406	Contoso Phone with Memory Dialing-single line E88 Grey	Memory for 100 contact entries	Cell phones	Home & Office Phones	Contoso, Ltd
1407	Contoso Phone with Memory Dialing-2 lines E90 Grey	Memory for 100 contact entries, three-party conferencing, and each line can be set to its own distinct ringtone  	Cell phones	Home & Office Phones	Contoso, Ltd
1408	The Phone Company Touch Screen Phone 1600 TFT-2.2" L200 Black	240×320, GSM/GPRS/EDGE 2.2''	Cell phones	Touch Screen Phones 	The Phone Company
1409	The Phone Company Touch Screen Phone 1600 TFT-1.4" L250 Black	GSM/GPRS/EDGE, 1.4''	Cell phones	Touch Screen Phones 	The Phone Company
1410	The Phone Company Touch Screen Phones 26-2.2" M200 Black	8 GB of storage provides approximately 1,750 songs, includes earphones, USB	Cell phones	Touch Screen Phones 	The Phone Company
1411	The Phone Company Touch Screen Phones 26-1.4" M250 Black	What's in the Box: handset, battery, charger, USB cable, mini-USB-to-3.5mm adapter, quick start guide	Cell phones	Touch Screen Phones 	The Phone Company
1412	The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black	1.3 megapixel camera, touch screen display	Cell phones	Touch Screen Phones 	The Phone Company
1413	The Phone Company Touch Screen Phones SAW/Built-in M801 Black	Video share service, 3.2-megapixel camera/camcorder	Cell phones	Touch Screen Phones 	The Phone Company
1414	The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black	5 MP camera, MP3/video player, and Micro SD Slot-International version with no warranty	Cell phones	Touch Screen Phones 	The Phone Company
1416	The Phone Company Touch Screen Phones Capacitive M908 Black	Support 3G service, 5-megapixel camera/camcorder, bluetooth stereo music streaming	Cell phones	Touch Screen Phones 	The Phone Company
1417	The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black	Fast 2.75G EDGE wireless technologies,	Cell phones	Touch Screen Phones 	The Phone Company
1418	The Phone Company Touch Screen Phones SAW/On-wall M806 Black	5MP camera FM radio - international version with no warranty	Cell phones	Touch Screen Phones 	The Phone Company
1415	The Phone Company Touch Screen Phones Infrared M901 Black	Bluetooth stereo music streaming, Micro SD expansion to 16 GB, access to personal email and instant messaging, up to 5 hours of talk time	Cell phones	Touch Screen Phones 	The Phone Company
1419	The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black	GSM phone with 3-inch touch screen featuring intuitive controls, 2-megapixel camera with video recording	Cell phones	Touch Screen Phones 	The Phone Company
1421	The Phone Company Pen Touch Screen Phones-2.6" M320 Black	Touch 3G phone with 2MP camera and 2.6" TFT-LCD with backlight LED touch-sensitive screen	Cell phones	Touch Screen Phones 	The Phone Company
1422	The Phone Company Sharp Touch Screen Phones M910 Black	Wherever you are, you can enjoy the high-speed, always on connectivity provides the ultimate internet experience, radio, Bluetooth capability  	Cell phones	Touch Screen Phones 	The Phone Company
1425	The Phone Company Touch Screen Phone 1600 TFT-2.2" L200 Grey	Business-oriented Smartphone with windows mobile 6.1 OS, video share service, and mobile banking	Cell phones	Touch Screen Phones 	The Phone Company
1427	The Phone Company Touch Screen Phones 26-2.2" M200 Grey	Unlocked quad band, 4 GB of memory, FM radio, and touch screen, Mp3, Mp4 players, Bluetooth	Cell phones	Touch Screen Phones 	The Phone Company
1428	The Phone Company Touch Screen Phones 26-1.4" M250 Grey	It comes with headphone, double battery (rechargeable), USB cable, charger and user's manual	Cell phones	Touch Screen Phones 	The Phone Company
1429	The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey	3G-enabled touch screen phone in ice blue with full HTML browsing, and access to email and instant messaging, compatible with 3G network	Cell phones	Touch Screen Phones 	The Phone Company
1430	The Phone Company Touch Screen Phones SAW/Built-in M801 Grey	Dust free, scratch resistant, easy to apply	Cell phones	Touch Screen Phones 	The Phone Company
1431	The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey	3G-enabled touch screen phone with full HTML browsing, access to email and instant messaging, compatible with  3G network (available in select markets)	Cell phones	Touch Screen Phones 	The Phone Company
1432	The Phone Company Touch Screen Phones Infrared M901 Grey	Bluetooth stereo music, Micro SD expansion to 8 GB, access to personal email and instant messaging	Cell phones	Touch Screen Phones 	The Phone Company
1433	The Phone Company Touch Screen Phones Capacitive M908 Grey	Up to 5 hours of talk time, up to 240 hours (10 days) of standby time  	Cell phones	Touch Screen Phones 	The Phone Company
1434	The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey	What's in the box: handset, battery, charger, user manual	Cell phones	Touch Screen Phones 	The Phone Company
1435	The Phone Company Touch Screen Phones SAW/On-wall M806 Grey	Up to 288 hours (12 days) of standby time, what’s in the box: handset, battery, charger, 1 GB Micro SD memory card, USB cable, wired stereo hands free headset, quick start guide	Cell phones	Touch Screen Phones 	The Phone Company
1436	The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey	Micro SD expansion to 16 GB, access to personal email and instant messaging	Cell phones	Touch Screen Phones 	The Phone Company
1437	The Phone Company Finger Touch Screen Phones M30 Grey	240×320, GSM/GPRS/EDGE 2.2''	Cell phones	Touch Screen Phones 	The Phone Company
1438	The Phone Company Pen Touch Screen Phones M320 Grey	GSM/GPRS/EDGE, 1.4''	Cell phones	Touch Screen Phones 	The Phone Company
1439	The Phone Company Sharp Touch Screen Phones M910 Grey	8 GB of storage provides approximately 1,750 songs, includes earphones, USB	Cell phones	Touch Screen Phones 	The Phone Company
1502	The Phone Company Smart phones 4 GB of Memory M300 Pink	Smart phones 4 GB of memory, memory stick media expansion slot	Cell phones	Smart phones & PDAs 	The Phone Company
1440	The Phone Company Touch Screen Phones - CRT M11 Grey	What's in the box: handset, battery, charger, USB cable, mini-USB-to-3.5mm adapter, quick start guide	Cell phones	Touch Screen Phones 	The Phone Company
1441	The Phone Company Touch Screen Phones - LCD M12 Grey	1.3 megapixel camera, touch screen display	Cell phones	Touch Screen Phones 	The Phone Company
1442	The Phone Company Touch Screen Phone 1600 TFT-2.2" L200 Gold	Video share service, 3.2-megapixel camera/camcorder	Cell phones	Touch Screen Phones 	The Phone Company
